name,id,cot_type,servertime
A35AAE,39709702,a-n-A-C-F-m,201705071720
AD734A,39724421,a-n-A-C-F-m,201705071740
ICAO-A491FB,39781705,a-n-A-C-F-m,201705072350
A9D86C,39710647,a-n-A-C-F-m,201705071725
ICAO-ADC2A7,39658284,a-n-A-C-F-m,201705071635
AA600A,39668986,a-n-A-C-F-m,201705071650
A12BCD,39725737,a-n-A-C-F-m,201705071745
A3FF61,39732864,a-n-A-C-F-m,201705071750
A9B85B,39721721,a-n-A-C-F-m,201705071735
A791C0,39763373,a-n-A-C-F-m,201705071810
A8913B,39696131,a-n-A-C-F-m,201705071710
A2F591,39688536,a-n-A-C-F-m,201705071705
ADE2B8,39806244,a-n-A-C-F-m,201705080850
ICAO-A64DFA,39779262,a-n-A-C-F-m,201705072245
A63665,39679237,a-n-A-C-F-m,201705071700
C06A39,39795115,a-n-A-C-F-m,201705080845
ICAO-A364EA,39733358,a-n-A-C-F-m,201705071750
ICAO-4D2130,39780236,a-n-A-C-F,201705072310
A6A7DC,39662307,a-n-A-C-F-m,201705071645
C01EF7,39758016,a-n-A-C-F-m,201705071805
ABD19E,39661686,a-n-A-C-F-m,201705071640
AACF19,39760517,a-n-A-C-F-m,201705071805
A654CB,39728463,a-n-A-C-F-m,201705071745
ABF17F,39793361,a-n-A-C-F-m,201705080845
A12BCD,39725744,a-n-A-C-F-m,201705071745
A2F591,39695862,a-n-A-C-F-m,201705071710
A8A3CE,39733283,a-n-A-C-F-m,201705071750
ICAO-A4460E,39787477,a-n-A-C-F-m,201705080720
A3FF61,39735446,a-n-A-C-F-m,201705071755
AD734A,39721708,a-n-A-C-F-m,201705071735
ICAO-A98F6A,39774911,a-n-A-C-F-m,201705072035
A9B85B,39726351,a-n-A-C-F-m,201705071745
ICAO-AB5ADE,39687461,a-n-A-C-F-m,201705071705
A6FA94,39664579,a-n-A-C-F-m,201705071645
3C64EC,39720384,a-n-A-C-F-m,201705071735
ICAO-AAABF6,39771032,a-n-A-C-F-m,201705071950
AD9712,39702007,a-n-A-C-F-m,201705071715
ICAO-A11F5A,39781645,a-n-A-C-F-m,201705072350
A6082F,39696164,a-n-A-C-F-m,201705071710
345241,39761254,a-n-A-C-F-m,201705071805
ICAO-A86605,39784252,a-n-A-C-F-m,201705080550
AA7E7C,39679853,a-n-A-C-F-m,201705071700
ICAO-43E9A6,39773988,a-n-A-C-F,201705072030
42423F,39663392,a-n-A-C-F-m,201705071645
ABA7B0,39666359,a-n-A-C-F-m,201705071650
A6FA94,39666962,a-n-A-C-F-m,201705071650
AA60AF,39708919,a-n-A-C-F-m,201705071720
A45091,39756763,a-n-A-C-F-m,201705071805
345241,39756706,a-n-A-C-F-m,201705071805
C06A39,39680589,a-n-A-C-F-m,201705071700
AA7C64,39716214,a-n-A-C-F-m,201705071725
ICAO-A03B91,39764435,a-n-A-C-F-m,201705071815
ICAO-A16EC2,39777735,a-n-A-C-F-m,201705072210
A45091,39758772,a-n-A-C-F-m,201705071805
A12BCD,39726128,a-n-A-C-F-m,201705071745
A836FB,39671484,a-n-A-C-F-m,201705071655
ICAO-A39BFA,39780795,a-n-A-C-F-m,201705072335
A8913B,39690824,a-n-A-C-F-m,201705071710
AD9712,39703865,a-n-A-C-F-m,201705071720
ICAO-AA2BA4,39775315,a-n-A-C-F-m,201705072040
AA56B6,39707710,a-n-A-C-F-m,201705071720
ICAO-A6FF58,39791540,a-n-A-C-F-s,201705080840
AA7C64,39718078,a-n-A-C-F-m,201705071730
AACF19,39748924,a-n-A-C-F-m,201705071800
A71EFA,39675245,a-n-A-C-F-m,201705071655
ICAO-4BA9D3,39777505,a-n-A-C-F,201705072150
AA6F46,39711698,a-n-A-C-F-m,201705071725
ICAO-A6FF58,39791256,a-n-A-C-F-s,201705080835
A2F591,39686954,a-n-A-C-F-m,201705071705
A66E52,39719138,a-n-A-C-F-m,201705071730
AC71DD,39762322,a-n-A-C-F-m,201705071810
AD9712,39707315,a-n-A-C-F-m,201705071720
C0410E,39730839,a-n-A-C-F-m,201705071750
ICAO-AB856C,39769040,a-n-A-C-F-m,201705071925
ICAO-AB856C,39768965,a-n-A-C-F-m,201705071925
ICAO-A0012F,39770799,a-n-A-C-F-m,201705071945
A65527,39711285,a-n-A-C-F-m,201705071725
ICAO-A89D59,39779143,a-n-A-C-F-m,201705072245
ICAO-A372A4,39775343,a-n-A-C-F-m,201705072040
ICAO-AD2445,39775230,a-n-A-C-F-m,201705072040
ABF826,39692714,a-n-A-C-F-m,201705071710
ACCA88,39801325,a-n-A-C-F-m,201705080850
ICAO-4067F8,39775481,a-n-A-C-F,201705072045
ICAO-AC82F8,39783921,a-n-A-C-F-m,201705080540
ICAO-A4460E,39787688,a-n-A-C-F-m,201705080725
ICAO-ABD691,39765951,a-n-A-C-F-m,201705071840
ICAO-A8C121,39709578,a-n-A-C-F-m,201705071720
AB4BA6,39687418,a-n-A-C-F-m,201705071705
E80244,39680076,a-n-A-C-F-m,201705071700
ICAO-A64DFA,39779438,a-n-A-C-F-m,201705072245
ICAO-A923EF,39774573,a-n-A-C-F-m,201705072035
C06A39,39685375,a-n-A-C-F-m,201705071705
A6F00D,39798422,a-n-A-C-F-m,201705080850
ICAO-AB6800,39787966,a-n-A-C-F-m,201705080730
ICAO-A86605,39784330,a-n-A-C-F-m,201705080555
ICAO-AB856C,39768815,a-n-A-C-F-m,201705071925
AA60AF,39716658,a-n-A-C-F-m,201705071730
A6A7DC,39661903,a-n-A-C-F-m,201705071640
A45091,39758782,a-n-A-C-F-m,201705071805
ACC3B4,39797711,a-n-A-C-F-m,201705080850
ICAO-AD6C3B,39773220,a-n-A-C-F-m,201705072020
C06A39,39793745,a-n-A-C-F-m,201705080845
A35AAE,39717117,a-n-A-C-F-m,201705071730
ICAO-A6FF58,39791027,a-n-A-C-F-s,201705080835
AAF183,39688233,a-n-A-C-F-m,201705071705
A791C0,39759563,a-n-A-C-F-m,201705071805
A96BA2,39692291,a-n-A-C-F-m,201705071710
AD734A,39721828,a-n-A-C-F-m,201705071735
AB7B02,39666931,a-n-A-C-F-m,201705071650
A43EA6,39681823,a-n-A-C-F-m,201705071700
4BA956,39695341,a-n-A-C-F-m,201705071710
ICAO-AB856C,39769110,a-n-A-C-F-m,201705071925
A654CB,39728328,a-n-A-C-F-m,201705071745
A8913B,39696627,a-n-A-C-F-m,201705071710
ACCA88,39794111,a-n-A-C-F-m,201705080845
C0410E,39731756,a-n-A-C-F-m,201705071750
ICAO-4006C1,39779996,a-n-A-C-F,201705072300
3C64EC,39719096,a-n-A-C-F-m,201705071730
ICAO-A3612A,39773642,a-n-A-C-F-m,201705072025
ICAO-A98539,39768597,a-n-A-C-F-m,201705071915
AD4F72,39805500,a-n-A-C-F-m,201705080850
A9C5C5,39794229,a-n-A-C-F-m,201705080845
A9B85B,39724989,a-n-A-C-F-m,201705071740
AA56B6,39711991,a-n-A-C-F-m,201705071725
ICAO-3C4AA6,39783038,a-n-A-C-F,201705080335
ICAO-406C6D,39769776,a-n-A-C-F,201705071935
A45091,39761831,a-n-A-C-F-m,201705071805
ICAO-A880FF,39765397,a-n-A-C-F-m,201705071825
A9C737,39727953,a-n-A-C-F-m,201705071745
ICAO-A64DFA,39779316,a-n-A-C-F-m,201705072245
A9B85B,39726839,a-n-A-C-F-m,201705071745
ICAO-A98F6A,39764914,a-n-A-C-F-m,201705071820
ICAO-ABD627,39764002,a-n-A-C-F-m,201705071810
ICAO-ABA324,39772184,a-n-A-C-F-m,201705072010
A791C0,39762587,a-n-A-C-F-m,201705071810
A63665,39676540,a-n-A-C-F-m,201705071655
ICAO-4007F9,39741440,a-n-A-C-F,201705071755
A6082F,39695317,a-n-A-C-F-m,201705071710
ICAO-A67857,39770155,a-n-A-C-F-m,201705071935
ICAO-4006AE,39777482,a-n-A-C-F,201705072150
ICAO-C0331E,39715082,a-n-A-C-F,201705071725
A96BA2,39687410,a-n-A-C-F-m,201705071705
ICAO-4BA893,39768084,a-n-A-C-F,201705071910
AA75EF,39722081,a-n-A-C-F-m,201705071735
ICAO-AB856C,39768962,a-n-A-C-F-m,201705071925
A2DCEE,39728167,a-n-A-C-F-m,201705071745
ICAO-4006C1,39764783,a-n-A-C-F,201705071820
ICAO-47C5C9,39769005,a-n-A-C-F,201705071925
3C64EC,39719793,a-n-A-C-F-m,201705071730
AD734A,39723824,a-n-A-C-F-m,201705071740
ICAO-3C6561,39780942,a-n-A-C-F,201705072340
A2F591,39685398,a-n-A-C-F-m,201705071705
A3FF61,39730484,a-n-A-C-F-m,201705071750
A3EE1F,39659589,a-n-A-C-F-m,201705071640
AA56B6,39716451,a-n-A-C-F-m,201705071725
A0EFF1,39742352,a-n-A-C-F-m,201705071755
C0193B,39726435,a-n-A-C-F-m,201705071745
AABD2B,39702719,a-n-A-C-F-m,201705071715
ICAO-A0A8DA,39772937,a-n-A-C-F-m,201705072015
AACF19,39757045,a-n-A-C-F-m,201705071805
A98ED9,39714510,a-n-A-C-F-m,201705071725
ICAO-A3612A,39765877,a-n-A-C-F-m,201705071840
A6082F,39704097,a-n-A-C-F-m,201705071720
AA6F46,39703907,a-n-A-C-F-m,201705071720
C06A39,39681540,a-n-A-C-F-m,201705071700
ICAO-AAABF6,39720158,a-n-A-C-F-m,201705071730
42423F,39664807,a-n-A-C-F-m,201705071645
A791C0,39763655,a-n-A-C-F-m,201705071810
AD734A,39725516,a-n-A-C-F-m,201705071745
AA600A,39669721,a-n-A-C-F-m,201705071650
3C7065,39807177,a-n-A-C-F-m,201705080850
ICAO-AA96E2,39787712,a-n-A-C-F-m,201705080725
A654CB,39729839,a-n-A-C-F-m,201705071750
ICAO-A18403,39766624,a-n-A-C-F-m,201705071855
ICAO-AA6B9D,39773064,a-n-A-C-F-m,201705072015
ICAO-AE0224,39773577,a-n-A-C-F,201705072025
AA8B40,39692485,a-n-A-C-F-m,201705071710
A2FCFF,39726189,a-n-A-C-F-m,201705071745
A45091,39756790,a-n-A-C-F-m,201705071805
ICAO-A6A7DC,39767360,a-n-A-C-F-m,201705071900
AAF183,39683430,a-n-A-C-F-m,201705071700
A262A9,39672698,a-n-A-C-F-m,201705071655
AD734A,39724634,a-n-A-C-F-m,201705071740
A9C5C5,39794054,a-n-A-C-F-m,201705080845
ICAO-ADC2A7,39657782,a-n-A-C-F-m,201705071635
A2F591,39686108,a-n-A-C-F-m,201705071705
ICAO-4242F4,39789952,a-n-A-C-F,201705080815
ICAO-3440CE,39659339,a-n-A-C-F,201705071640
ICAO-AB5ED8,39689289,a-n-A-C-F-m,201705071705
ICAO-A6FF58,39791285,a-n-A-C-F-s,201705080835
ICAO-A71F24,39784563,a-n-A-C-F-m,201705080605
A836FB,39673361,a-n-A-C-F-m,201705071655
ICAO-AD488B,39788993,a-n-A-C-F-m,201705080800
C06A39,39686547,a-n-A-C-F-m,201705071705
ADE2B8,39804992,a-n-A-C-F-m,201705080850
ICAO-4B1884,39769350,a-n-A-C-F,201705071930
C06A39,39681380,a-n-A-C-F-m,201705071700
AA60AF,39704638,a-n-A-C-F-m,201705071720
A2F591,39682523,a-n-A-C-F-m,201705071700
C0193B,39731408,a-n-A-C-F-m,201705071750
ICAO-4005BA,39781243,a-n-A-C-F,201705072345
ABA7B0,39662866,a-n-A-C-F-m,201705071645
A1D10C,39660491,a-n-A-C-F-m,201705071640
A9C5C5,39793118,a-n-A-C-F-m,201705080845
ICAO-AA4195,39780225,a-n-A-C-F-m,201705072310
ICAO-AAABF6,39771012,a-n-A-C-F-m,201705071950
A35AAE,39717497,a-n-A-C-F-m,201705071730
AD9712,39705826,a-n-A-C-F-m,201705071720
A1AA24,39658363,a-n-A-C-F-m,201705071635
3C7065,39806405,a-n-A-C-F-m,201705080850
A35AAE,39712319,a-n-A-C-F-m,201705071725
ICAO-A14BDE,39790686,a-n-A-C-F-m,201705080830
A1AA24,39657311,a-n-A-C-F-m,201705071635
AB4BA6,39693775,a-n-A-C-F-m,201705071710
A3FF61,39734750,a-n-A-C-F-m,201705071755
A48681,39695188,a-n-A-C-F-m,201705071710
ICAO-4006AC,39778381,a-n-A-C-F,201705072230
ICAO-AC82F8,39783935,a-n-A-C-F-m,201705080540
A8913B,39704403,a-n-A-C-F-m,201705071720
ICAO-738C07,39783554,a-n-A-C-F,201705080500
A2F591,39687603,a-n-A-C-F-m,201705071705
A654CB,39726030,a-n-A-C-F-m,201705071745
A9B85B,39721987,a-n-A-C-F-m,201705071735
ICAO-8004DE,39788155,a-n-A-C-F,201705080730
ACC3B4,39792631,a-n-A-C-F-m,201705080845
ICAO-4242F4,39789768,a-n-A-C-F,201705080810
ABE42C,39677786,a-n-A-C-F-m,201705071655
ABE42C,39670510,a-n-A-C-F-m,201705071650
AD8BED,39734716,a-n-A-C-F-m,201705071755
A63665,39682508,a-n-A-C-F-m,201705071700
AB7B02,39666371,a-n-A-C-F-m,201705071650
ABD19E,39659564,a-n-A-C-F-m,201705071640
ICAO-3C7209,39775465,a-n-A-C-F,201705072040
A403F4,39710312,a-n-A-C-F-m,201705071725
ICAO-A86605,39784332,a-n-A-C-F-m,201705080555
ICAO-A2A77B,39787593,a-n-A-C-F-m,201705080720
ICAO-4D2130,39780241,a-n-A-C-F,201705072310
ABA7B0,39662615,a-n-A-C-F-m,201705071645
ICAO-ABDCBE,39770000,a-n-A-C-F-m,201705071935
AB4BA6,39693421,a-n-A-C-F-m,201705071710
ICAO-ADA296,39778040,a-n-A-C-F-m,201705072220
ICAO-4D20B7,39771185,a-n-A-C-F,201705071950
AB5BF0,39735586,a-n-A-C-F-m,201705071755
A45091,39762981,a-n-A-C-F-m,201705071810
ACC3B4,39793530,a-n-A-C-F-m,201705080845
ICAO-A6CB48,39706942,a-n-A-C-F-m,201705071720
ICAO-A86605,39784505,a-n-A-C-F-m,201705080555
A66E52,39717162,a-n-A-C-F-m,201705071730
A63665,39684114,a-n-A-C-F-m,201705071705
A7ED31,39677882,a-n-A-C-F-m,201705071655
C06A39,39687175,a-n-A-C-F-m,201705071705
AA600A,39671917,a-n-A-C-F-m,201705071655
ICAO-AE0224,39773398,a-n-A-C-F,201705072020
A6FA94,39665667,a-n-A-C-F-m,201705071645
AAF183,39692125,a-n-A-C-F-m,201705071710
A71EFA,39670586,a-n-A-C-F-m,201705071650
ICAO-4CC27F,39763970,a-n-A-C-F,201705071810
AACF19,39743275,a-n-A-C-F-m,201705071755
AA7C64,39720389,a-n-A-C-F-m,201705071735
A1D10C,39661503,a-n-A-C-F-m,201705071640
ICAO-A845F4,39792074,a-n-A-C-F-m,201705080840
42423F,39664875,a-n-A-C-F-m,201705071645
A12BCD,39727724,a-n-A-C-F-m,201705071745
3C64EC,39722806,a-n-A-C-F-m,201705071740
ABE42C,39669808,a-n-A-C-F-m,201705071650
ICAO-AA6C50,39771607,a-n-A-C-F-m,201705071955
AA7E7C,39680279,a-n-A-C-F-m,201705071700
ICAO-A8E4E9,39754034,a-n-A-C-F-m,201705071800
3C64EC,39722464,a-n-A-C-F-m,201705071740
345241,39763275,a-n-A-C-F-m,201705071810
A0EFF1,39736952,a-n-A-C-F-m,201705071755
ICAO-AA4195,39780282,a-n-A-C-F-m,201705072310
ICAO-A16EBC,39776343,a-n-A-C-F-m,201705072105
A8299A,39669290,a-n-A-C-F-m,201705071650
C06A39,39684352,a-n-A-C-F-m,201705071705
A48681,39699911,a-n-A-C-F-m,201705071715
A87904,39704683,a-n-A-C-F-m,201705071720
ICAO-8960E3,39765047,a-n-A-C-F,201705071820
ICAO-A1804C,39785144,a-n-A-C-F-m,201705080625
AB7B02,39668248,a-n-A-C-F-m,201705071650
ACC3B4,39794815,a-n-A-C-F-m,201705080845
AD734A,39722980,a-n-A-C-F-m,201705071740
ICAO-AB6800,39787920,a-n-A-C-F-m,201705080725
ICAO-7100C8,39764150,a-n-A-C-F,201705071815
ACC3B4,39794471,a-n-A-C-F-m,201705080845
A2F591,39683046,a-n-A-C-F-m,201705071700
3C64EC,39722440,a-n-A-C-F-m,201705071740
A8299A,39672544,a-n-A-C-F-m,201705071655
ICAO-ADC2A7,39660324,a-n-A-C-F-m,201705071640
A8C802,39666435,a-n-A-C-F-m,201705071650
A8299A,39671538,a-n-A-C-F-m,201705071655
AB4BA6,39694211,a-n-A-C-F-m,201705071710
ICAO-A16C3A,39776750,a-n-A-C-F-m,201705072130
A85119,39802257,a-n-A-C-F-m,201705080850
ADE2B8,39799498,a-n-A-C-F-m,201705080850
AA7C64,39716216,a-n-A-C-F-m,201705071725
ABA7B0,39667632,a-n-A-C-F-m,201705071650
ICAO-A364EA,39729343,a-n-A-C-F-m,201705071745
A2F591,39691664,a-n-A-C-F-m,201705071710
A7FED0,39703328,a-n-A-C-F-m,201705071715
AA60AF,39708336,a-n-A-C-F-m,201705071720
ICAO-A98F6A,39774318,a-n-A-C-F-m,201705072035
A3EE1F,39658837,a-n-A-C-F-m,201705071640
A0DDFB,39753919,a-n-A-C-F-m,201705071800
ICAO-4005BA,39781178,a-n-A-C-F,201705072340
AD846F,39740291,a-n-A-C-F-m,201705071755
4BA956,39692730,a-n-A-C-F-m,201705071710
ICAO-A18403,39766647,a-n-A-C-F-m,201705071855
ICAO-A6FF58,39791302,a-n-A-C-F-s,201705080835
A12BCD,39725702,a-n-A-C-F-m,201705071745
A63665,39677712,a-n-A-C-F-m,201705071655
A836FB,39683069,a-n-A-C-F-m,201705071700
A98ED9,39718865,a-n-A-C-F-m,201705071730
ICAO-3C4AA6,39783137,a-n-A-C-F,201705080335
ICAO-A4460E,39787280,a-n-A-C-F-m,201705080720
A1AA24,39658821,a-n-A-C-F-m,201705071640
ICAO-06A0F9,39789565,a-n-A-C-F,201705080805
ACCA88,39793810,a-n-A-C-F-m,201705080845
A35AAE,39715723,a-n-A-C-F-m,201705071725
42423F,39659812,a-n-A-C-F-m,201705071640
A0DDFB,39747181,a-n-A-C-F-m,201705071800
ICAO-A0012F,39770630,a-n-A-C-F-m,201705071945
ICAO-A86605,39784299,a-n-A-C-F-m,201705080555
ICAO-8004DE,39788153,a-n-A-C-F,201705080730
ICAO-AA2BA4,39786426,a-n-A-C-F-m,201705080645
AA60AF,39707734,a-n-A-C-F-m,201705071720
ICAO-A14BDE,39790473,a-n-A-C-F-m,201705080825
AA60AF,39708366,a-n-A-C-F-m,201705071720
A836FB,39678313,a-n-A-C-F-m,201705071700
AD846F,39751431,a-n-A-C-F-m,201705071800
AA75EF,39721799,a-n-A-C-F-m,201705071735
ICAO-A24CE0,39717510,a-n-A-C-F-m,201705071730
ICAO-47C5CB,39767582,a-n-A-C-F,201705071905
AA7C64,39720448,a-n-A-C-F-m,201705071735
ABE42C,39673788,a-n-A-C-F-m,201705071655
A4337C,39735989,a-n-A-C-F-m,201705071755
ICAO-AC63D6,39765296,a-n-A-C-F-s,201705071825
A2F591,39684369,a-n-A-C-F-m,201705071705
A8A3CE,39727896,a-n-A-C-F-m,201705071745
ADE2B8,39802377,a-n-A-C-F-m,201705080850
AAF183,39688403,a-n-A-C-F-m,201705071705
AA600A,39666690,a-n-A-C-F-m,201705071650
AB23B5,39716103,a-n-A-C-F-m,201705071725
AA6F46,39709172,a-n-A-C-F-m,201705071720
C06A39,39794178,a-n-A-C-F-m,201705080845
ICAO-A98F6A,39774674,a-n-A-C-F-m,201705072035
A262A9,39675451,a-n-A-C-F-m,201705071655
A1AA24,39658615,a-n-A-C-F-m,201705071640
A654CB,39730329,a-n-A-C-F-m,201705071750
ICAO-AC8A66,39769609,a-n-A-C-F-m,201705071930
AB4BA6,39686444,a-n-A-C-F-m,201705071705
A836FB,39684684,a-n-A-C-F-m,201705071705
ICAO-A98539,39768234,a-n-A-C-F-m,201705071910
ICAO-479089,39766275,a-n-A-C-F,201705071845
ICAO-ABA324,39772143,a-n-A-C-F-m,201705072005
AA7C64,39717215,a-n-A-C-F-m,201705071730
AA75EF,39723415,a-n-A-C-F-m,201705071740
A35AAE,39710583,a-n-A-C-F-m,201705071725
A48681,39690499,a-n-A-C-F-m,201705071710
AA600A,39663395,a-n-A-C-F-m,201705071645
ICAO-ADC532,39782270,a-n-A-C-F-m,201705080025
A35AAE,39793038,a-n-A-C-F-m,201705080845
A66E52,39719429,a-n-A-C-F-m,201705071730
A0DDFB,39744129,a-n-A-C-F-m,201705071800
A85119,39801409,a-n-A-C-F-m,201705080850
ICAO-A8DEE0,39766801,a-n-A-C-F-m,201705071855
A8913B,39699419,a-n-A-C-F-m,201705071715
ICAO-A75AC7,39790365,a-n-A-C-F-m,201705080825
A35AAE,39793068,a-n-A-C-F-m,201705080845
ICAO-AA4548,39768702,a-n-A-C-F-m,201705071915
A33ECC,39804985,a-n-A-C-F-m,201705080850
A4337C,39736463,a-n-A-C-F-m,201705071755
ICAO-4006C1,39764981,a-n-A-C-F,201705071820
ICAO-A6FF58,39791081,a-n-A-C-F-s,201705080835
ICAO-A542A6,39768966,a-n-A-C-F-m,201705071925
ICAO-406C6D,39769681,a-n-A-C-F,201705071935
A4337C,39733124,a-n-A-C-F-m,201705071750
A84D62,39758008,a-n-A-C-F-m,201705071805
ABE42C,39670483,a-n-A-C-F-m,201705071650
AB7B02,39671035,a-n-A-C-F-m,201705071650
A96BA2,39689602,a-n-A-C-F-m,201705071705
C0193B,39727497,a-n-A-C-F-m,201705071745
ACC3B4,39802556,a-n-A-C-F-m,201705080850
A84D62,39761152,a-n-A-C-F-m,201705071805
A262A9,39676464,a-n-A-C-F-m,201705071655
ICAO-400F63,39778565,a-n-A-C-F,201705072230
AACF19,39749334,a-n-A-C-F-m,201705071800
ICAO-A94B0A,39788538,a-n-A-C-F-m,201705080745
A836FB,39684363,a-n-A-C-F-m,201705071705
A836FB,39675089,a-n-A-C-F-m,201705071655
ICAO-3440CE,39660431,a-n-A-C-F,201705071640
A1AA24,39659088,a-n-A-C-F-m,201705071640
A9C737,39727735,a-n-A-C-F-m,201705071745
AB62F8,39795581,a-n-A-C-F-m,201705080845
ICAO-AA8114,39771149,a-n-A-C-F-m,201705071950
A84D62,39759237,a-n-A-C-F-m,201705071805
ICAO-A8C121,39711130,a-n-A-C-F-m,201705071725
A9C737,39727621,a-n-A-C-F-m,201705071745
A6A7DC,39660682,a-n-A-C-F-m,201705071640
ICAO-A845F4,39792253,a-n-A-C-F-m,201705080845
AA8B40,39695246,a-n-A-C-F-m,201705071710
ICAO-A6FF58,39791731,a-n-A-C-F-s,201705080840
A8A3CE,39731439,a-n-A-C-F-m,201705071750
A3EE1F,39657713,a-n-A-C-F-m,201705071635
A98ED9,39710445,a-n-A-C-F-m,201705071725
A35AAE,39708916,a-n-A-C-F-m,201705071720
AD846F,39754464,a-n-A-C-F-m,201705071800
ICAO-AA44AC,39768294,a-n-A-C-F-m,201705071910
AAF183,39682960,a-n-A-C-F-m,201705071700
A98ED9,39709505,a-n-A-C-F-m,201705071720
A7FED0,39703866,a-n-A-C-F-m,201705071720
A836FB,39675542,a-n-A-C-F-m,201705071655
A12BCD,39724853,a-n-A-C-F-m,201705071740
ICAO-A4460E,39787297,a-n-A-C-F-m,201705080720
ABF17F,39795219,a-n-A-C-F-m,201705080845
ABF17F,39794088,a-n-A-C-F-m,201705080845
C06A39,39682757,a-n-A-C-F-m,201705071700
A2F591,39689957,a-n-A-C-F-m,201705071710
A9B85B,39721786,a-n-A-C-F-m,201705071735
ICAO-A845F4,39791820,a-n-A-C-F-m,201705080840
AB7B02,39665094,a-n-A-C-F-m,201705071645
A96BA2,39694412,a-n-A-C-F-m,201705071710
ICAO-896171,39775825,a-n-A-C-F,201705072045
A9D86C,39714854,a-n-A-C-F-m,201705071725
ABA7B0,39670434,a-n-A-C-F-m,201705071650
A84D62,39754447,a-n-A-C-F-m,201705071800
A2F591,39682458,a-n-A-C-F-m,201705071700
AA600A,39662128,a-n-A-C-F-m,201705071640
345241,39762139,a-n-A-C-F-m,201705071805
ICAO-8004DE,39788159,a-n-A-C-F,201705080730
AA6F46,39703993,a-n-A-C-F-m,201705071720
A85119,39805220,a-n-A-C-F-m,201705080850
A48681,39689436,a-n-A-C-F-m,201705071705
ABE42C,39679184,a-n-A-C-F-m,201705071700
A85119,39795213,a-n-A-C-F-m,201705080845
AB62F8,39797795,a-n-A-C-F-m,201705080850
A1AA24,39658801,a-n-A-C-F-m,201705071640
AA6F46,39712118,a-n-A-C-F-m,201705071725
A84D62,39762629,a-n-A-C-F-m,201705071810
AACF19,39742895,a-n-A-C-F-m,201705071755
A12BCD,39725388,a-n-A-C-F-m,201705071745
ICAO-4242F4,39790069,a-n-A-C-F,201705080815
ICAO-A64DFA,39779305,a-n-A-C-F-m,201705072245
AB7B02,39670026,a-n-A-C-F-m,201705071650
A0DDFB,39757080,a-n-A-C-F-m,201705071805
ICAO-A11F5A,39781650,a-n-A-C-F-m,201705072350
C06A39,39797202,a-n-A-C-F-m,201705080845
ICAO-A6A7DC,39767070,a-n-A-C-F-m,201705071900
ICAO-A98F6A,39764535,a-n-A-C-F-m,201705071815
A9C5C5,39808034,a-n-A-C-F-m,201705080850
AD2114,39732698,a-n-A-C-F-m,201705071750
AA600A,39663532,a-n-A-C-F-m,201705071645
3C7065,39793159,a-n-A-C-F-m,201705080845
3C64EC,39721751,a-n-A-C-F-m,201705071735
AD734A,39723327,a-n-A-C-F-m,201705071740
AAF183,39683390,a-n-A-C-F-m,201705071700
A63665,39684917,a-n-A-C-F-m,201705071705
ABA7B0,39665756,a-n-A-C-F-m,201705071645
ICAO-ABD691,39765965,a-n-A-C-F-m,201705071840
ICAO-AB6800,39787886,a-n-A-C-F-m,201705080725
ICAO-3C4B2A,39765418,a-n-A-C-F,201705071825
A38E11,39684609,a-n-A-C-F-m,201705071705
ABA7B0,39661108,a-n-A-C-F-m,201705071640
ICAO-A894F2,39786601,a-n-A-C-F-m,201705080655
ICAO-4B1884,39779481,a-n-A-C-F,201705072245
A38E11,39684816,a-n-A-C-F-m,201705071705
AD734A,39725330,a-n-A-C-F-m,201705071745
A8C802,39673210,a-n-A-C-F-m,201705071655
A9C5C5,39795269,a-n-A-C-F-m,201705080845
A1AA24,39659101,a-n-A-C-F-m,201705071640
AA75EF,39723923,a-n-A-C-F-m,201705071740
ICAO-484369,39770425,a-n-A-C-F,201705071940
AACF19,39747361,a-n-A-C-F-m,201705071800
ADE2B8,39800737,a-n-A-C-F-m,201705080850
ICAO-A0F4A2,39721889,a-n-A-C-F-m,201705071735
A45091,39753503,a-n-A-C-F-m,201705071800
ICAO-A880FF,39765384,a-n-A-C-F-m,201705071825
C0193B,39733192,a-n-A-C-F-m,201705071750
A48681,39690728,a-n-A-C-F-m,201705071710
ICAO-AA01A2,39753071,a-n-A-C-F-m,201705071800
A2F591,39686553,a-n-A-C-F-m,201705071705
AA6F46,39713028,a-n-A-C-F-m,201705071725
A1AA24,39662134,a-n-A-C-F-m,201705071640
AB4BA6,39688703,a-n-A-C-F-m,201705071705
ICAO-A89D59,39778969,a-n-A-C-F-m,201705072240
A96BA2,39699042,a-n-A-C-F-m,201705071715
A6A7DC,39660521,a-n-A-C-F-m,201705071640
AD8BED,39734544,a-n-A-C-F-m,201705071750
A2F591,39685576,a-n-A-C-F-m,201705071705
AD4F72,39806412,a-n-A-C-F-m,201705080850
ICAO-AA6B9D,39773147,a-n-A-C-F-m,201705072020
ICAO-A0F828,39780541,a-n-A-C-F-m,201705072320
ICAO-AB6800,39787868,a-n-A-C-F-m,201705080725
ICAO-47C5CA,39775912,a-n-A-C-F,201705072050
AA75EF,39723608,a-n-A-C-F-m,201705071740
AD8BED,39735752,a-n-A-C-F-m,201705071755
ICAO-4BA893,39782819,a-n-A-C-F,201705080205
ICAO-A3612A,39774111,a-n-A-C-F-m,201705072030
ABA7B0,39666111,a-n-A-C-F-m,201705071645
